ITEM;CÓDIGOS;CLASSE/TIPO;DESCRIÇÃO;UN; VALOR 
001.21.100;87381;SEDI;ARGAMASSA TRAÇO 1:4 (CIMENTO E AREIA GROSSA) COM ADIÇÃO DE EMULSÃO POLIMÉRICA PARA CHAPISCO ROLADO, PREPARO MANUAL. AF_06/2014;M3; 1.871,27 
001.21.101;87382;SEDI;ARGAMASSA INDUSTRIALIZADA MULTIUSO PARA REVESTIMENTOS E ASSENTAMENTO DA ALVENARIA, PREPARO COM MISTURADOR DE EIXO HORIZONTAL DE 160 KG. AF_06/2014;M3; 1.356,71 
001.21.102;87383;SEDI;ARGAMASSA INDUSTRIALIZADA MULTIUSO PARA REVESTIMENTOS E ASSENTAMENTO DA ALVENARIA, PREPARO COM MISTURADOR DE EIXO HORIZONTAL DE 300 KG. AF_06/2014;M3; 1.358,97 
001.21.103;87384;SEDI;ARGAMASSA INDUSTRIALIZADA MULTIUSO PARA REVESTIMENTOS E ASSENTAMENTO DA ALVENARIA, PREPARO COM MISTURADOR DE EIXO HORIZONTAL DE 600 KG. AF_06/2014;M3; 1.356,93 
001.21.104;87385;SEDI;ARGAMASSA PRONTA PARA CONTRAPISO, PREPARO COM MISTURADOR DE EIXO HORIZONTAL DE 160 KG. AF_06/2014;M3; 1.767,09 
001.21.105;87386;SEDI;ARGAMASSA PRONTA PARA CONTRAPISO, PREPARO COM MISTURADOR DE EIXO HORIZONTAL DE 300 KG. AF_06/2014;M3; 1.769,91 
001.21.106;87387;SEDI;ARGAMASSA PRONTA PARA CONTRAPISO, PREPARO COM MISTURADOR DE EIXO HORIZONTAL DE 600 KG. AF_06/2014;M3; 1.771,57 
001.21.107;87388;SEDI;ARGAMASSA PARA REVESTIMENTO DECORATIVO MONOCAMADA (MONOCAPA), PREPARO COM MISTURADOR DE EIXO HORIZONTAL DE 160 KG. AF_06/2014;M3; 4.185,04 
001.21.108;87389;SEDI;ARGAMASSA PARA REVESTIMENTO DECORATIVO MONOCAMADA (MONOCAPA), PREPARO COM MISTURADOR DE EIXO HORIZONTAL DE 300 KG. AF_06/2014;M3; 4.210,87 
001.21.109;87390;SEDI;ARGAMASSA PARA REVESTIMENTO DECORATIVO MONOCAMADA (MONOCAPA), PREPARO COM MISTURADOR DE EIXO HORIZONTAL DE 600 KG. AF_06/2014;M3; 4.226,78 
001.21.110;87391;SEDI;ARGAMASSA INDUSTRIALIZADA PARA CHAPISCO ROLADO, PREPARO COM MISTURADOR DE EIXO HORIZONTAL DE 160 KG. AF_06/2014;M3; 6.651,83 
001.21.111;87393;SEDI;ARGAMASSA INDUSTRIALIZADA PARA CHAPISCO ROLADO, PREPARO COM MISTURADOR DE EIXO HORIZONTAL DE 300 KG. AF_06/2014;M3; 6.741,38 
001.21.112;87394;SEDI;ARGAMASSA INDUSTRIALIZADA PARA CHAPISCO ROLADO, PREPARO COM MISTURADOR DE EIXO HORIZONTAL DE 600 KG. AF_06/2014;M3; 6.781,13 
001.21.113;87395;SEDI;ARGAMASSA INDUSTRIALIZADA PARA CHAPISCO COLANTE, PREPARO COM MISTURADOR DE EIXO HORIZONTAL DE 160 KG. AF_06/2014;M3; 5.215,85 
001.21.114;87396;SEDI;ARGAMASSA INDUSTRIALIZADA PARA CHAPISCO COLANTE, PREPARO COM MISTURADOR DE EIXO HORIZONTAL DE 300 KG. AF_06/2014;M3; 5.284,29 
001.21.115;87397;SEDI;ARGAMASSA INDUSTRIALIZADA PARA CHAPISCO COLANTE, PREPARO COM MISTURADOR DE EIXO HORIZONTAL DE 600 KG. AF_06/2014;M3; 5.310,08 
001.21.116;87398;SEDI;ARGAMASSA INDUSTRIALIZADA MULTIUSO PARA REVESTIMENTOS E ASSENTAMENTO DA ALVENARIA, PREPARO MANUAL. AF_06/2014;M3; 1.486,46 
001.21.117;87399;SEDI;ARGAMASSA PRONTA PARA CONTRAPISO, PREPARO MANUAL. AF_06/2014;M3; 1.909,77 
001.21.118;87401;SEDI;ARGAMASSA INDUSTRIALIZADA PARA CHAPISCO ROLADO, PREPARO MANUAL. AF_06/2014;M3; 6.888,05 
001.21.119;87402;SEDI;ARGAMASSA INDUSTRIALIZADA PARA CHAPISCO COLANTE, PREPARO MANUAL. AF_06/2014;M3; 5.438,28 
001.21.120;87404;SEDI;ARGAMASSA PARA REVESTIMENTO DECORATIVO MONOCAMADA (MONOCAPA), MISTURA E PROJEÇÃO DE 1,5 M3/H DE ARGAMASSA. AF_06/2014;M3; 4.320,30 
001.21.121;87405;SEDI;ARGAMASSA PARA REVESTIMENTO DECORATIVO MONOCAMADA (MONOCAPA), MISTURA E PROJEÇÃO DE 2 M3/H DE ARGAMASSA. AF_06/2014;M3; 4.338,95 
001.21.122;87407;SEDI;ARGAMASSA INDUSTRIALIZADA PARA REVESTIMENTOS, MISTURA E PROJEÇÃO DE 1,5 M³/H DE ARGAMASSA. AF_06/2014;M3; 1.377,08 
001.21.123;87408;SEDI;ARGAMASSA INDUSTRIALIZADA PARA REVESTIMENTOS, MISTURA E PROJEÇÃO DE 2 M³/H DE ARGAMASSA. AF_06/2014;M3; 1.371,67 
001.21.124;87410;SEDI;ARGAMASSA À BASE DE GESSO, MISTURA E PROJEÇÃO DE 1,5 M³/H DE ARGAMASSA. AF_06/2014;M3; 692,63 
001.21.125;88626;SEDI;ARGAMASSA TRAÇO 1:0,5:4,5 (CIMENTO, CAL E AREIA MÉDIA), PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2014;M3; 351,88 
001.21.126;88627;SEDI;ARGAMASSA TRAÇO 1:0,5:4,5 (CIMENTO, CAL E AREIA MÉDIA) PARA ASSENTAMENTO DE ALVENARIA, PREPARO MANUAL. AF_08/2014;M3; 406,69 
001.21.127;88628;SEDI;ARGAMASSA TRAÇO 1:3 (CIMENTO E AREIA MÉDIA), PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2014;M3; 386,44 
001.21.128;88629;SEDI;ARGAMASSA TRAÇO 1:3 (CIMENTO E AREIA MÉDIA), PREPARO MANUAL. AF_08/2014;M3; 444,36 
001.21.129;88630;SEDI;ARGAMASSA TRAÇO 1:4 (CIMENTO E AREIA MÉDIA), PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2014;M3; 336,99 
001.21.130;88631;SEDI;ARGAMASSA TRAÇO 1:4 (CIMENTO E AREIA MÉDIA), PREPARO MANUAL. AF_08/2014;M3; 396,87 
001.21.131;88715;SEDI;ARGAMASSA TRAÇO 1:2:9 (CIMENTO, CAL E AREIA MÉDIA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MECÂNICO COM BETONEIRA 400 L. AF_09/2014;M3; 331,81 
001.21.132;73901/001;SEDI;TRANSPORTE VERTICAL MANUAL DE MATERIAIS DIVERSOS A 1ª LAJE;M3; 20,97 
001.21.133;73901/002;SEDI;TRANSPORTE VERTICAL MANUAL DE MATERIAIS DIVERSOS A 2ª LAJE;M3; 50,33 
001.21.134;73901/003;SEDI;TRANSPORTE VERTICAL MANUAL DE MATERIAIS DIVERSOS A 1ª LAJE;T; 41,94 
001.21.135;73901/004;SEDI;TRANSPORTE VERTICAL MANUAL DE MATERIAIS DIVERSOS A 2ª LAJE;T; 69,50 
001.21.136;74023/001;SEDI;TRANSPORTE HORIZONTAL DE MATERIAIS DIVERSOS A 30M;M3; 28,76 
001.21.137;74023/002;SEDI;TRANSPORTE HORIZONTAL DE MATERIAIS DIVERSOS A 40M;M3; 32,35 
001.21.138;74023/003;SEDI;TRANSPORTE HORIZONTAL DE MATERIAIS DIVERSOS A 50M;M3; 34,75 
001.21.139;74023/004;SEDI;TRANSPORTE HORIZONTAL DE MATERIAIS DIVERSOS A 60M;M3; 36,55 
001.21.140;74023/005;SEDI;TRANSPORTE HORIZONTAL DE MATERIAIS DIVERSOS A 100M;M3; 47,93 
001.21.141;88036;SEDI;TRANSPORTE HORIZONTAL, MASSA/GRANEL, JERICA 90L, 30M. AF_06/2014;M3; 20,78 
001.21.142;88037;SEDI;TRANSPORTE HORIZONTAL, MASSA/GRANEL, JERICA 90L, 50M. AF_06/2014;M3; 29,12 
001.21.143;88038;SEDI;TRANSPORTE HORIZONTAL, MASSA/GRANEL, JERICA 90L, 75M. AF_06/2014;M3; 39,54 
001.21.144;88039;SEDI;TRANSPORTE HORIZONTAL, MASSA/GRANEL, JERICA 90L, 100M. AF_06/2014;M3; 49,96 
001.21.145;88040;SEDI;TRANSPORTE HORIZONTAL, MASSA/GRANEL, MINICARREGADEIRA, 30M. AF_06/2014;M3; 7,34 
001.21.146;88041;SEDI;TRANSPORTE HORIZONTAL, MASSA/GRANEL, MINICARREGADEIRA, 50M. AF_06/2014;M3; 11,37 
001.21.147;88042;SEDI;TRANSPORTE HORIZONTAL, MASSA/GRANEL, MINICARREGADEIRA, 75M. AF_06/2014;M3; 16,41 
001.21.148;88043;SEDI;TRANSPORTE HORIZONTAL, MASSA/GRANEL, MINICARREGADEIRA, 100M. AF_06/2014;M3; 21,45 
001.21.149;88044;SEDI;TRANSPORTE HORIZONTAL, BLOCOS VAZADOS DE CONCRETO OU CERÂMICO 19X19X39 CM, MANUAL, 30M. AF_06/2014;UN; 0,43 
001.21.150;88045;SEDI;TRANSPORTE HORIZONTAL, BLOCOS CERÂMICOS FURADOS NA HORIZONTAL 9X19X19 CM, MANUAL, 30M. AF_06/2014;UN; 0,21 
001.21.151;88046;SEDI;TRANSPORTE HORIZONTAL, BLOCOS VAZADOS DE CONCRETO OU CERÂMICO 19X19X39 CM, CARRINHO PLATAFORMA, 30M. AF_06/2014;UN; 0,18 
001.21.152;88047;SEDI;TRANSPORTE HORIZONTAL, BLOCOS CERÂMICOS FURADOS NA HORIZONTAL 9X19X19 CM, CARRINHO PLATAFORMA, 30M. AF_06/2014;UN; 0,07 
001.21.153;88048;SEDI;TRANSPORTE HORIZONTAL, BLOCOS VAZADOS DE CONCRETO OU CERÂMICO 19X19X39 CM, CARRINHO PLATAFORMA, 50M. AF_06/2014;UN; 0,24 
001.21.154;88049;SEDI;TRANSPORTE HORIZONTAL, BLOCOS CERÂMICOS FURADOS NA HORIZONTAL 9X19X19 CM, CARRINHO PLATAFORMA, 50M. AF_06/2014;UN; 0,08 
001.21.155;88050;SEDI;TRANSPORTE HORIZONTAL, BLOCOS VAZADOS DE CONCRETO OU CERÂMICO 19X19X39 CM, CARRINHO PLATAFORMA, 75M. AF_06/2014;UN; 0,32 
001.21.156;88051;SEDI;TRANSPORTE HORIZONTAL, BLOCOS CERÂMICOS FURADOS NA HORIZONTAL 9X19X19 CM, CARRINHO PLATAFORMA, 75M. AF_06/2014;UN; 0,10 
001.21.157;88052;SEDI;TRANSPORTE HORIZONTAL, BLOCOS VAZADOS DE CONCRETO OU CERÂMICO 19X19X39 CM, CARRINHO PLATAFORMA, 100M. AF_06/2014;UN; 0,39 
001.21.158;88053;SEDI;TRANSPORTE HORIZONTAL, BLOCOS CERÂMICOS FURADOS NA HORIZONTAL 9X19X19 CM, CARRINHO PLATAFORMA, 100M. AF_06/2014;UN; 0,11 
001.21.159;88054;SEDI;TRANSPORTE HORIZONTAL, BLOCOS VAZADOS DE CONCRETO OU CERÂMICO 19X19X39 CM, CARRINHO PARA MINI PÁLETES, 30M. AF_06/2014;UN; 0,07 
001.21.160;88055;SEDI;TRANSPORTE HORIZONTAL, BLOCOS CERÂMICOS FURADOS NA HORIZONTAL 9X19X19 CM, CARRINHO PARA MINI PÁLETES, 30M. AF_06/2014;UN; 0,01 
001.21.161;88056;SEDI;TRANSPORTE HORIZONTAL, BLOCOS VAZADOS DE CONCRETO OU CERÂMICO 19X19X39 CM, CARRINHO PARA MINI PÁLETES, 50M. AF_06/2014;UN; 0,12 
001.21.162;88057;SEDI;TRANSPORTE HORIZONTAL, BLOCOS CERÂMICOS FURADOS NA HORIZONTAL 9X19X19 CM, CARRINHO PARA MINI PÁLETES, 50M. AF_06/2014;UN; 0,03 
001.21.163;88058;SEDI;TRANSPORTE HORIZONTAL, BLOCOS VAZADOS DE CONCRETO OU CERÂMICO 19X19X39 CM, CARRINHO PARA MINI PÁLETES, 75M. AF_06/2014;UN; 0,18 
001.21.164;88059;SEDI;TRANSPORTE HORIZONTAL, BLOCOS CERÂMICOS FURADOS NA HORIZONTAL 9X19X19 CM, CARRINHO PARA MINI PÁLETES, 75M. AF_06/2014;UN; 0,04 
001.21.165;88060;SEDI;TRANSPORTE HORIZONTAL, BLOCOS VAZADOS DE CONCRETO OU CERÂMICO 19X19X39 CM, CARRINHO PARA MINI PÁLETES, 100M. AF_06/2014;UN; 0,25 
001.21.166;88061;SEDI;TRANSPORTE HORIZONTAL, BLOCOS CERÂMICOS FURADOS NA HORIZONTAL 9X19X19 CM, CARRINHO PARA MINI PÁLETES, 100M. AF_06/2014;UN; 0,06 
001.21.167;88074;SEDI;TRANSPORTE HORIZONTAL, PLACAS CERÂMICAS, MANUAL, 30M. AF_06/2014;M2; 0,61 
001.21.168;88075;SEDI;TRANSPORTE HORIZONTAL, PLACAS CERÂMICAS, CARRINHO PLATAFORMA, 30M. AF_06/2014;M2; 0,42 
001.21.169;88076;SEDI;TRANSPORTE HORIZONTAL, PLACAS CERÂMICAS, CARRINHO PLATAFORMA, 50M. AF_06/2014;M2; 0,48 
001.21.170;88077;SEDI;TRANSPORTE HORIZONTAL, PLACAS CERÂMICAS, CARRINHO PLATAFORMA, 75M. AF_06/2014;M2; 0,56 
001.21.171;88078;SEDI;TRANSPORTE HORIZONTAL, PLACAS CERÂMICAS, CARRINHO PLATAFORMA, 100M. AF_06/2014;M2; 0,63 
001.21.172;88079;SEDI;TRANSPORTE HORIZONTAL, PLACAS CERÂMICAS, CARRINHO PARA MINI PÁLETES, 30M. AF_06/2014;M2; 0,11 
001.21.173;88080;SEDI;TRANSPORTE HORIZONTAL, PLACAS CERÂMICAS, CARRINHO PARA MINI PÁLETES, 50M. AF_06/2014;M2; 0,18 
001.21.174;88081;SEDI;TRANSPORTE HORIZONTAL, PLACAS CERÂMICAS, CARRINHO PARA MINI PÁLETES, 75M. AF_06/2014;M2; 0,27 
001.21.175;88082;SEDI;TRANSPORTE HORIZONTAL, PLACAS CERÂMICAS, CARRINHO PARA MINI PÁLETES, 100M. AF_06/2014;M2; 0,35 
001.21.176;88083;SEDI;TRANSPORTE HORIZONTAL, PLACAS CERÂMICAS, MANIPULADOR TELESCÓPICO, 30M. AF_06/2014;M2; 0,06 
001.21.177;88084;SEDI;TRANSPORTE HORIZONTAL, PLACAS CERÂMICAS, MANIPULADOR TELESCÓPICO, 50M. AF_06/2014;M2; 0,10 
001.21.178;88085;SEDI;TRANSPORTE HORIZONTAL, PLACAS CERÂMICAS, MANIPULADOR TELESCÓPICO, 75M. AF_06/2014;M2; 0,14 
001.21.179;88086;SEDI;TRANSPORTE HORIZONTAL, PLACAS CERÂMICAS, MANIPULADOR TELESCÓPICO, 100M. AF_06/2014;M2; 0,19 
001.21.180;88087;SEDI;TRANSPORTE HORIZONTAL, LATA DE 18 L, MANUAL, 30M. AF_06/2014;L; 0,04 
001.21.181;88099;SEDI;TRANSPORTE VERTICAL, BLOCOS VAZADOS DE CONCRETO OU CERÂMICO 19X19X39 CM, MANUAL, 1 PAVIMENTO. AF_06/2014;UN; 0,17 
001.21.182;88100;SEDI;TRANSPORTE VERTICAL, BLOCOS CERÂMICOS FURADOS NA HORIZONTAL 9X19X19 CM, MANUAL, 1 PAVIMENTO. AF_06/2014;UN; 0,08 
001.21.183;88101;SEDI;TRANSPORTE VERTICAL, PLACAS CERÂMICAS, MANUAL, 1 PAVIMENTO. AF_06/2014;M2; 0,27 
001.21.184;88102;SEDI;TRANSPORTE VERTICAL, LATA DE 18 L, MANUAL, 1 PAVIMENTO. AF_06/2014;L; 0,02 
001.21.185;88103;SEDI;TRANSPORTE VERTICAL, MASSA/GRANEL LATA DE 10 L, MANUAL, 1 PAVIMENTO. AF_06/2014;L; 0,03 
001.21.186;89176;SEDI;TRANSPORTE HORIZONTAL, SACOS 50 KG, CARRINHO PLATAFORMA, 30M. AF_06/2014;T; 5,99 
001.21.187;89177;SEDI;TRANSPORTE HORIZONTAL, SACOS 30 KG, CARRINHO PLATAFORMA, 30M. AF_06/2014;T; 8,38 
001.21.188;89178;SEDI;TRANSPORTE HORIZONTAL, SACOS 20 KG, CARRINHO PLATAFORMA, 30M. AF_06/2014;T; 9,58 
001.21.189;89179;SEDI;TRANSPORTE HORIZONTAL, SACOS 50 KG, CARRINHO PLATAFORMA, 50M. AF_06/2014;T; 9,58 
001.21.190;89180;SEDI;TRANSPORTE HORIZONTAL, SACOS 30 KG, CARRINHO PLATAFORMA, 50M. AF_06/2014;T; 10,78 
001.21.191;89181;SEDI;TRANSPORTE HORIZONTAL, SACOS 20 KG, CARRINHO PLATAFORMA, 50M. AF_06/2014;T; 13,18 
001.21.192;89182;SEDI;TRANSPORTE HORIZONTAL, SACOS 50 KG, CARRINHO PLATAFORMA, 75M. AF_06/2014;T; 13,18 
001.21.193;89183;SEDI;TRANSPORTE HORIZONTAL, SACOS 30 KG, CARRINHO PLATAFORMA, 75M. AF_06/2014;T; 14,38 
001.21.194;89184;SEDI;TRANSPORTE HORIZONTAL, SACOS 20 KG, CARRINHO PLATAFORMA, 75M. AF_06/2014;T; 16,77 
001.21.195;89185;SEDI;TRANSPORTE HORIZONTAL, SACOS 50 KG, CARRINHO PLATAFORMA, 100M. AF_06/2014;T; 16,77 
001.21.196;89186;SEDI;TRANSPORTE HORIZONTAL, SACOS 30 KG, CARRINHO PLATAFORMA, 100M. AF_06/2014;T; 17,97 
001.21.197;89187;SEDI;TRANSPORTE HORIZONTAL, SACOS 20 KG, CARRINHO PLATAFORMA, 100M. AF_06/2014;T; 20,37 
001.21.198;89188;SEDI;TRANSPORTE HORIZONTAL, LATA DE 18 L, CARRINHO PLATAFORMA, 30M. AF_06/2014;18L; 0,30 
001.21.199;89189;SEDI;TRANSPORTE HORIZONTAL, LATA DE 18 L, CARRINHO PLATAFORMA, 50M. AF_06/2014;18L; 0,38 
001.21.200;89190;SEDI;TRANSPORTE HORIZONTAL, LATA DE 18 L, CARRINHO PLATAFORMA, 75M. AF_06/2014;18L; 0,51 
001.21.201;89191;SEDI;TRANSPORTE HORIZONTAL, LATA DE 18 L, CARRINHO PLATAFORMA, 100M. AF_06/2014;18L; 0,62 
001.21.202;89192;SEDI;TRANSPORTE HORIZONTAL, SACOS 50 KG, MANUAL, 30M. AF_06/2014;T; 17,97 
001.21.203;89193;SEDI;TRANSPORTE HORIZONTAL, SACOS 30 KG, MANUAL, 30M. AF_06/2014;T; 29,96 
001.21.204;89194;SEDI;TRANSPORTE HORIZONTAL, SACOS 20 KG, MANUAL, 30M. AF_06/2014;T; 44,34 
001.21.205;89195;SEDI;TRANSPORTE VERTICAL, SACOS 50 KG, MANUAL, 1 PAVIMENTO. AF_06/2014;T; 7,19 
001.21.206;89196;SEDI;TRANSPORTE VERTICAL, SACOS 30 KG, MANUAL, 1 PAVIMENTO. AF_06/2014;T; 11,98 
001.21.207;89197;SEDI;TRANSPORTE VERTICAL, SACOS 20 KG, MANUAL, 1 PAVIMENTO. AF_06/2014;T; 17,97 
001.21.208;91104;SEDI;TRANSPORTE HORIZONTAL, TUBOS DE PVC SOLDÁVEL COM DIÂMETRO MENOR OU IGUAL A 60 MM, MANUAL, 30M. AF_06/2015;M; 0,04 
001.21.209;91105;SEDI;TRANSPORTE HORIZONTAL, TUBOS DE PVC SOLDÁVEL COM DIÂMETRO MAIOR QUE 60 MM E MENOR OU IGUAL A 85 MM, MANUAL, 30M. AF_06/2015;M; 0,11 
001.21.210;91106;SEDI;TRANSPORTE HORIZONTAL, TUBOS DE PVC SÉRIE NORMAL - ESGOTO PREDIAL, OU REFORÇADO PARA ESGOTO OU ÁGUAS PLUVIAIS PREDIAL, COM DIÂMETRO MENOR OU IGUAL A 75 MM, MANUAL, 30M. AF_06/2015;M; 0,04 
001.21.211;91107;SEDI;TRANSPORTE HORIZONTAL, TUBOS DE PVC SÉRIE NORMAL - ESGOTO PREDIAL, OU REFORÇADO PARA ESGOTO OU ÁGUAS PLUVIAIS PREDIAL, COM DIÂMETRO MAIOR QUE 75 MM E MENOR OU IGUAL A 100 MM, MANUAL, 30M. AF_06/2015;M; 0,05 
001.21.212;91108;SEDI;TRANSPORTE HORIZONTAL, TUBOS DE PVC SÉRIE NORMAL - ESGOTO PREDIAL, OU REFORÇADO PARA ESGOTO OU ÁGUAS PLUVIAIS PREDIAL, COM DIÂMETRO MAIOR QUE 100 MM E MENOR OU IGUAL A 150 MM, MANUAL, 30M. AF_06/2015;M; 0,11 
001.21.213;91109;SEDI;TRANSPORTE HORIZONTAL, TUBOS DE CPVC COM DIÂMETRO MENOR OU IGUAL A 54 MM, MANUAL, 30M. AF_06/2015;M; 0,09 
001.21.214;91110;SEDI;TRANSPORTE HORIZONTAL, TUBOS DE CPVC COM DIÂMETRO MAIOR QUE 54 MM E MENOR OU IGUAL A 73 MM, MANUAL, 30M. AF_06/2015;M; 0,11 
001.21.215;91111;SEDI;TRANSPORTE HORIZONTAL, TUBOS DE CPVC COM DIÂMETRO MAIOR QUE 73 MM E MENOR OU IGUAL A 89 MM, MANUAL, 30M. AF_06/2015;M; 0,15 
001.21.216;91112;SEDI;TRANSPORTE HORIZONTAL, TUBOS DE PPR - PN 12 OU PN 25 COM DIÂMETRO MENOR OU IGUAL A 50 MM, MANUAL, 30M. AF_06/2015;M; 0,08 
001.21.217;91113;SEDI;TRANSPORTE HORIZONTAL, TUBOS DE PPR - PN 12 OU PN 25 COM DIÂMETRO MAIOR QUE 50 MM E MENOR OU IGUAL A 75 MM, MANUAL, 30M. AF_06/2015;M; 0,17 
001.21.218;91114;SEDI;TRANSPORTE HORIZONTAL, TUBOS DE PPR - PN 12 OU PN 25 COM DIÂMETRO MAIOR QUE 75 MM E MENOR OU IGUAL A 110 MM, MANUAL, 30M. AF_06/2015;M; 0,33 
001.21.219;91115;SEDI;TRANSPORTE HORIZONTAL, TUBOS DE COBRE - CLASSE E, COM DIÂMETRO MENOR OU IGUAL A 42 MM, MANUAL, 30M. AF_06/2015;M; 0,05 
001.21.220;91116;SEDI;TRANSPORTE HORIZONTAL, TUBOS DE COBRE - CLASSE E, COM DIÂMETRO MAIOR QUE 42 MM E MENOR OU IGUAL A 66 MM, MANUAL, 30M. AF_06/2015;M; 0,09 
001.21.221;91117;SEDI;TRANSPORTE HORIZONTAL, TUBOS DE COBRE - CLASSE E, COM DIÂMETRO MAIOR QUE 66 MM E MENOR OU IGUAL A 104 MM, MANUAL, 30M. AF_06/2015;M; 0,14 
001.21.222;91118;SEDI;TRANSPORTE HORIZONTAL, TUBOS DE AÇO CARBONO LEVE OU MÉDIO, PRETO OU GALVANIZADO, COM DIÂMETRO MENOR OU IGUAL A 25 MM, MANUAL, 30M. AF_06/2015;M; 0,11 
001.21.223;91119;SEDI;TRANSPORTE HORIZONTAL, TUBOS DE AÇO CARBONO LEVE OU MÉDIO, PRETO OU GALVANIZADO, COM DIÂMETRO MAIOR QUE 25 MM E MENOR OU IGUAL A 40 MM, MANUAL, 30M. AF_06/2015;M; 0,22 
001.21.224;91120;SEDI;TRANSPORTE HORIZONTAL, TUBOS DE AÇO CARBONO LEVE OU MÉDIO, PRETO OU GALVANIZADO, COM DIÂMETRO MAIOR QUE 40 MM E MENOR OU IGUAL A 65 MM, MANUAL, 30M. AF_06/2015;M; 0,33 
001.21.225;91121;SEDI;TRANSPORTE HORIZONTAL, TUBOS DE AÇO CARBONO LEVE OU MÉDIO, PRETO OU GALVANIZADO, COM DIÂMETRO MAIOR QUE 65 MM E MENOR OU IGUAL A 90 MM, MANUAL, 30M. AF_06/2015;M; 0,55 
001.21.226;91122;SEDI;TRANSPORTE HORIZONTAL, TUBOS DE AÇO CARBONO LEVE OU MÉDIO, PRETO OU GALVANIZADO, COM DIÂMETRO MAIOR QUE 90 MM E MENOR OU IGUAL A 125 MM, MANUAL, 30M. AF_06/2015;M; 0,77 
001.21.227;91123;SEDI;TRANSPORTE HORIZONTAL, TUBOS DE AÇO CARBONO LEVE OU MÉDIO, PRETO OU GALVANIZADO, COM DIÂMETRO MAIOR QUE 125 MM E MENOR OU IGUAL A 150 MM, MANUAL, 30M. AF_06/2015;M; 0,99 
001.21.228;91124;SEDI;TRANSPORTE HORIZONTAL, MADEIRA, MANUAL, 30M. AF_06/2015;M3; 50,93 
001.21.229;91125;SEDI;TRANSPORTE HORIZONTAL, VERGALHÕES DE AÇO, MANUAL, 30M. AF_06/2015;KG; 0,06 
001.21.230;91128;SEDI;TRANSPORTE HORIZONTAL, LATA DE 18 L, MANIPULADOR TELESCÓPICO, 30M. AF_06/2014;18L; 0,12 
001.21.231;91129;SEDI;TRANSPORTE HORIZONTAL, LATA DE 18 L, MANIPULADOR TELESCÓPICO, 50M. AF_06/2014;18L; 0,18 
001.21.232;91130;SEDI;TRANSPORTE HORIZONTAL, LATA DE 18 L, MANIPULADOR TELESCÓPICO, 75M. AF_06/2014;18L; 0,25 
001.21.233;91132;SEDI;TRANSPORTE HORIZONTAL, LATA DE 18 L, MANIPULADOR TELESCÓPICO, 100M. AF_06/2014;18L; 0,35 
001.21.234;91134;SEDI;TRANSPORTE HORIZONTAL, PÁLETE DE SACOS, MANIPULADOR TELESCÓPICO, 30M. AF_06/2014;T; 2,04 
001.21.235;91135;SEDI;TRANSPORTE HORIZONTAL, PÁLETE DE SACOS, MANIPULADOR TELESCÓPICO, 50M. AF_06/2014;T; 3,65 
001.21.236;91136;SEDI;TRANSPORTE HORIZONTAL, PÁLETE DE SACOS, MANIPULADOR TELESCÓPICO, 75M. AF_06/2014;T; 5,27 
001.21.237;91137;SEDI;TRANSPORTE HORIZONTAL, PÁLETE DE SACOS, MANIPULADOR TELESCÓPICO, 100M. AF_06/2014;T; 6,88 
001.21.238;91138;SEDI;TRANSPORTE HORIZONTAL, BLOCOS VAZADOS DE CONCRETO 19X19X39 CM, MANIPULADOR TELESCÓPICO, 30M. AF_06/2014;MIL; 68,88 
001.21.239;91139;SEDI;TRANSPORTE HORIZONTAL, BLOCOS CERÂMICOS FURADOS NA VERTICAL 19X19X39 CM, MANIPULADOR TELESCÓPICO, 30M. AF_06/2014;MIL; 36,57 
001.21.240;91140;SEDI;TRANSPORTE HORIZONTAL, BLOCOS CERÂMICOS FURADOS NA HORIZONTAL 9X19X19 CM, MANIPULADOR TELESCÓPICO, 30M. AF_06/2014;MIL; 16,15 
001.21.241;91141;SEDI;TRANSPORTE HORIZONTAL, BLOCOS VAZADOS DE CONCRETO 19X19X39 CM, MANIPULADOR TELESCÓPICO, 50M. AF_06/2014;MIL; 105,46 
001.21.242;91142;SEDI;TRANSPORTE HORIZONTAL, BLOCOS CERÂMICOS FURADOS NA VERTICAL 19X19X39 CM, MANIPULADOR TELESCÓPICO, 50M. AF_06/2014;MIL; 68,88 
001.21.243;91143;SEDI;TRANSPORTE HORIZONTAL, BLOCOS CERÂMICOS FURADOS NA HORIZONTAL 9X19X19 CM, MANIPULADOR TELESCÓPICO, 50M. AF_06/2014;MIL; 16,15 
001.21.244;91144;SEDI;TRANSPORTE HORIZONTAL, BLOCOS VAZADOS DE CONCRETO 19X19X39 CM, MANIPULADOR TELESCÓPICO, 75M. AF_06/2014;MIL; 142,04 
001.21.245;91145;SEDI;TRANSPORTE HORIZONTAL, BLOCOS CERÂMICOS FURADOS NA VERTICAL 19X19X39 CM, MANIPULADOR TELESCÓPICO, 75M. AF_06/2014;MIL; 105,46 
