ITEM;CÓDIGOS;CLASSE/TIPO;DESCRIÇÃO;UN; VALOR 
001.15.103;89967;MOVT;ESCAVAÇÃO VERTICAL A CÉU ABERTO, INCLUINDO CARGA, DESCARGA E TRANSPORTE, EM SOLO DE 1ª CATEGORIA COM ESCAVADEIRA HIDRÁULICA (CAÇAMBA: 1,2 M³ / 155 HP), FROTA DE 10 CAMINHÕES BASCULANTES DE 18 M³, DMT DE 50 KM E VELOCIDADE MÉDIA 45 KM/H. AF_12/2013;M3; 37,79 
001.15.104;89968;MOVT;ESCAVAÇÃO VERTICAL A CÉU ABERTO, INCLUINDO CARGA, DESCARGA E TRANSPORTE, EM SOLO DE 1ª CATEGORIA COM ESCAVADEIRA HIDRÁULICA (CAÇAMBA: 1,2 M³ / 155 HP), FROTA DE 15 CAMINHÕES BASCULANTES DE 18 M³, DMT DE 50 KM E VELOCIDADE MÉDIA 45 KM/H. AF_12/2013;M3; 37,33 
001.15.105;3061;MOVT;ESCAVACAO MEC VALA N ESCOR MAT 1A CAT C/RETROESCAV ATE 1,50M          EXCL ESGOTAMENTO;M3; 5,10 
001.15.106;72915;MOVT;ESCAVACAO MECANICA DE VALA EM MATERIAL DE 2A. CATEGORIA ATE 2 M DE PROFUNDIDADE COM UTILIZACAO DE ESCAVADEIRA HIDRAULICA;M3; 9,76 
001.15.107;72917;MOVT;ESCAVACAO MECANICA DE VALA EM MATERIAL 2A. CATEGORIA DE 2,01 ATE 4,00 M DE PROFUNDIDADE COM UTILIZACAO DE ESCAVADEIRA HIDRAULICA;M3; 11,15 
001.15.108;72918;MOVT;ESCAVACAO MECANICA DE VALA EM MATERIAL 2A. CATEGORIA DE 4,01 ATE 6,00 M DE PROFUNDIDADE COM UTILIZACAO DE ESCAVADEIRA HIDRAULICA;M3; 13,01 
001.15.109;73574;MOVT;ESCAV.MEC. VALA N ESCOR DE 4,5 A 6M(ESCAV HIDRAUL 0,78M3)MAT1ACAT EXCL ESGOTAMENTO.;M3; 6,18 
001.15.110;73575;MOVT;ESCAV MEC VALA N ESCOR DE 3 A 4,5M(ESCAV HIDRAUL O,78M3)MAT 1A CAT EXCL ESGOTAMENTO.;M3; 5,05 
001.15.111;73576;MOVT;ESCAV MEC VALA N ESCOR DE1,5 A 3M(ESCAV HIDRAUL 0,78M3)MAT 1A CAT EXCL ESGOTAMENTOO.;M3; 4,02 
001.15.112;73577;MOVT;ESCAV MEC VALA N ESCOR DE 4,5 A 6M PROF (C/ESCAV HIDR 0,78M3) MAT 1A CAT C/REDUTOR(C/PEDRAS/INST PREDIAIS/OUTROS REDUTORES PRODUT  OU CAVAS FUND) EXCL ESGOTAMENTO;M3; 14,99 
001.15.113;73578;MOVT;ESCAV MEC VALA N ESCOR DE 3 A 4,5M PROF(C/ESCAV HIDR0,78M3) MAT 1A CATC/ REDUTOR(C/PEDRAS/INST PREDIAIS/OUTROS REDUT PRODUT. OU CAVAS FUND)  EXCL ESGOTAMENTO;M3; 12,01 
001.15.114;73579;MOVT;ESCAV MEC VALA N ESCOR DE 1,5 A 3M PROF(C/ESCAV HIDRAUL 0,78M3) MAT 1A CAT C/REDUTOR(C/PEDRAS/INST PREDIAIS/OUTROS REDUT PRODUT. OU CAVAS FUND) EXCL ESGOTAMENTO.;M3; 10,51 
001.15.115;73580;MOVT;ESCAV MEC.VALA N ESCORADA(C/ESCAV HIDRAUL 0,78M3) ATE 1,5M PROF MAT 1A C/REDUTOR(C/PEDRAS/INST PREDIAIS/OUTROS REDUT PRODUT OU CAVAS FUND) EXCL ESGOTAM;M3; 9,15 
001.15.116;73962/4;MOVT;ESCAVACAO DE VALA NAO ESCORADA  EM  MATERIAL DE 1A CATEGORIA COM PROFUNDIDADE DE 1,5 ATE  3M  COM RETROESCAVADEIRA 75HP, SEM  ESGOTAMENTO;M3; 6,18 
001.15.117;73962/13;MOVT;ESCAVACAO DE VALA NAO ESCORADA EM MATERIAL 1A CATEGORIA , PROFUNDIDADE ATE 1,5 M COM ESCAVADEIRA HIDRAULICA 105 HP(CAPACIDADE DE 0,78M3), SEM ESGOTAMENTO;M3; 3,55 
001.15.118;73965/1;MOVT;ESCAVAÇÃO MANUAL DE VALA, A FRIO,  EM MATERIAL DE 2A CATEGORIA (MOLEDO OU ROCHA DECOMPOSTA) ATÉ 1,50M;M3; 88,74 
001.15.119;73965/2;MOVT;ESCAVAÇÃO MANUAL DE VALA, A FRIO, EM MATERIAL DE 2A CATEGORIA (MOLEDO OU ROCHA DECOMPOSTA), DE 3 ATÉ 4,5M, EXCLUINDO ESGOTAMENTO E ESCORAMENTO.;M3; 130,16 
001.15.120;73965/3;MOVT;ESCAVAÇÃO MANUAL DE VALA, A FRIO, EM MATERIAL DE 2A CATEGORIA (MOLEDO OU ROCHA DECOMPOSTA), DE 4,5 ATÉ 6M, EXCLUINDO ESGOTAMENTO E ESCORAMENTO.;M3; 153,83 
001.15.121;73965/4;MOVT;ESCAVACAO MANUAL DE VALA EM ARGILA OU PEDRA SOLTA DO TAMANHO MEDIO DE PEDRA DE MAO, ATE 1,5M, EXCLUINDO ESGOTAMENTO/ESCORAMENTO.;M3; 56,79 
001.15.122;73965/5;MOVT;ESCAVACAO MANUAL DE VALA EM ARGILA OU PEDRA SOLTA DO TAMANHO MEDIO DE PEDRA DE MAO, DE 1,5 ATE 3M, EXCLUINDO ESGOTAMENTO/ESCORAMENTO.;M3; 66,26 
001.15.123;73965/6;MOVT;ESCAVACAO MANUAL DE VALA EM ARGILA OU PEDRA SOLTA DO TAMANHO MEDIO DE PEDRA DE MAO, DE 3 ATE 4,5M, EXCLUINDO ESGOTAMENTO/ESCORAMENTO;M3; 106,49 
001.15.124;73965/7;MOVT;ESCAVACAO MANUAL DE VALA EM ARGILA OU PEDRA SOLTA DO TAMANHO MEDIO DE PEDRA DE MAO, DE 4,5 ATE 6M, EXCLUINDO ESGOTAMENTO/ESCORAMENTO.;M3; 130,16 
001.15.125;73965/8;MOVT;ESCAVACAO MANUAL DE VALA EM LODO, ATE 1,5M, EXCLUINDO ESGOTAMENTO/ESCORAMENTO;M3; 65,08 
001.15.126;73965/9;MOVT;ESCAVACAO MANUAL DE VALA EM LODO, DE 1,5 ATE 3M, EXCLUINDO ESGOTAMENTO/ESCORAMENTO.;M3; 118,33 
001.15.127;73965/10;MOVT;ESCAVACAO MANUAL DE VALA EM  MATERIAL DE 1A CATEGORIA ATE 1,5M EXCLUINDO ESGOTAMENTO / ESCORAMENTO;M3; 41,41 
001.15.128;73965/11;MOVT;ESCAVACAO MANUAL DE VALA EM  MATERIAL DE 1A CATEGORIA  DE 1,5 ATE 3M EXCLUINDO ESGOTAMENTO / ESCORAMENTO;M3; 53,24 
001.15.129;73965/12;MOVT;ESCAVACAO MANUAL DE VALA EM  MATERIAL DE 1A CATEGORIA  DE 3 ATE 4,5M EXCLUINDO ESGOTAMENTO / ESCORAMENTO;M3; 70,99 
001.15.130;76443/1;MOVT;ESCAVACAO MANUAL VALA/CAVA MAT 1A CAT ATE 1,5M EXCL ESG/ESCOR EM BECO (LARG ATE 2M) IMPOSSIBILITANDO ENTRADA DE CAMINHAO OU EQUIPAMENTO MOTORIZADO P/RETIRADA MATERIAL;M3; 49,69 
001.15.131;76443/2;MOVT;ESCAVACAO MANUAL VALA/CAVA MAT 1A CAT DE 1,5 A 3M EXCL ESG/ESCOR EM BECO (LARG ATE 2M) IMPOSSIBILITANDO ENTRADA DE CAMINHAO OU EQUIPAMENTO MOTORIZADO P/RETIRADA DO MATERIAL;M3; 63,89 
001.15.132;76443/3;MOVT;ESCAVACAO MANUAL VALA/CAVA MAT 1A CAT DE 3,0 A 4,5M EXCL ESG/ESCOR EM BECO (LARG ATE 2M) IMPOSSIBILITANDO ENTRADA DE CAMINHAO OU EQUIPAMENTO MOTORIZADO P/RETIRADA DO MATERIAL;M3; 85,19 
001.15.133;76443/4;MOVT;ESCAVACAO MANUAL VALA/CAVA EM LODO/LAMA ATE 1,5M EXCL ESG/ESCOR EM BECO          (LARG ATE 2M) EM FAVELAS;M3; 74,90 
001.15.134;76443/5;MOVT;ESCAVACAO MANUAL VALA/CAVA EM LODO/LAMA DE 1,5M A 3,0M EXCL ESG/ESCOR EM BECO (LARG ATE 2M) EM FAVELAS;M3; 136,08 
001.15.135;79506/1;MOVT;ESCAVAÇÃO MANUAL DE VALA/CAVA, A FRIO, EM MATERIAL DE 2A CATEGORIA, MOLEDO OU ROCHA DECOMPOSTA, ENTRE 1,5 E 3M DE PROFUNDIDADE;M3; 112,41 
001.15.136;79506/2;MOVT;ESCAVAÇÃO MANUAL DE VALA/CAVA EM LODO, ENTRE 3 E 4,5M DE PROFUNDIDADE;M3; 177,49 
001.15.137;79507/5;MOVT;ESCAVACAO MANUAL VALA ATE 1M SOLO MOLE;M3; 15,38 
001.15.138;79518/1;MOVT;MARROAMENTO EM MATERIAL DE 3A CATEGORIA, ROCHA VIVA PARA REDUÇÃO A PEDRA-DE-MÃO;M3; 28,39 
001.15.139;79518/2;MOVT;MARROAMENTO DE MATERIAL DE 2A CATEGORIA, ROCHA DECOMPOSTA PARA REDUÇÃO A PEDRA-DE-MÃO;M3; 25,55 
001.15.140;83339;MOVT;ESCAVACAO MANUAL DE VALAS (SOLO COM AGUA), PROFUNDIDADE ATE 1,50 M.;M3; 44,37 
001.15.141;83340;MOVT;ESCAVACAO MANUAL DE VALAS (SOLO COM AGUA), PROFUNDIDADE MAIOR QUE 1,50 M ATE 3,00 M;M3; 59,16 
001.15.142;83341;MOVT;ESCAVACAO MECANICA DE VALAS (SOLO COM AGUA), PROFUNDIDADE ATE 1,50 M;M3; 9,71 
001.15.143;83342;MOVT;ESCAVACAO MECANICA DE VALAS (SOLO COM AGUA), PROFUNDIDADE MAIOR QUE 1,50 M ATE 4,00 M;M3; 8,02 
001.15.144;83343;MOVT;ESCAVACAO MECANICA DE VALAS (SOLO COM AGUA), PROFUNDIDADE MAIOR QUE 4,00 M ATE 6,00 M.;M3; 12,04 
001.15.145;90082;MOVT;ESCAVAÇÃO MECANIZADA DE VALA COM PROF. ATÉ 1,5 M (MÉDIA ENTRE MONTANTE E JUSANTE/UMA COMPOSIÇÃO POR TRECHO), COM ESCAVADEIRA HIDRÁULICA (0,8 M3/111 HP), LARG. DE 1,5 M A 2,5 M, EM SOLO DE 1A CATEGORIA, EM LOCAIS COM ALTO NÍVEL DE INTERFERÊNCIA. AF_01/2015;M3; 11,77 
001.15.146;90084;MOVT;ESCAVAÇÃO MECANIZADA DE VALA COM PROF. MAIOR QUE 1,5 M ATÉ 3,0 M (MÉDIA ENTRE MONTANTE E JUSANTE/UMA COMPOSIÇÃO POR TRECHO), COM ESCAVADEIRA HIDRÁULICA (0,8 M3/111 HP), LARGURA ATÉ 1,5 M, EM SOLO DE 1A CATEGORIA, EM LOCAIS COM ALTO NÍVEL DE INTERFERÊNCIA. AF_01/2015;M3; 10,36 
001.15.147;90085;MOVT;ESCAVAÇÃO MECANIZADA DE VALA COM PROF. MAIOR QUE 1,5 M ATÉ 3,0 M (MÉDIA ENTRE MONTANTE E JUSANTE/UMA COMPOSIÇÃO POR TRECHO), COM ESCAVADEIRA HIDRÁULICA (0,8 M3/111 HP), LARG. DE 1,5 M A 2,5 M, EM SOLO DE 1A CATEGORIA, EM LOCAIS COM ALTO NÍVEL DE INTERFERÊNCIA. AF_01/2015;M3; 7,44 
001.15.148;90086;MOVT;ESCAVAÇÃO MECANIZADA DE VALA COM PROF. MAIOR QUE 3,0 M ATÉ 4,5 M(MÉDIA ENTRE MONTANTE E JUSANTE/UMA COMPOSIÇÃO POR TRECHO), COM ESCAVADEIRA HIDRÁULICA (0,8 M3/111 HP), LARG. MENOR QUE 1,5 M, EM SOLO DE 1A CATEGORIA, EM LOCAIS COM ALTO NÍVEL DE INTERFERÊNCIA. AF_01/2015;M3; 8,00 
001.15.149;90087;MOVT;ESCAVAÇÃO MECANIZADA DE VALA COM PROF. DE 3,0 M ATÉ 4,5 M(MÉDIA ENTRE MONTANTE E JUSANTE/UMA COMPOSIÇÃO POR TRECHO), COM ESCAVADEIRA HIDRÁULICA (1,2 M3/155 HP), LARG. DE 1,5 M A 2,5 M, EM SOLO DE 1A CATEGORIA, EM LOCAIS COM ALTO NÍVEL DE INTERFERÊNCIA. AF_01/2015;M3; 4,73 
001.15.150;90088;MOVT;ESCAVAÇÃO MECANIZADA DE VALA COM PROF. MAIOR QUE 4,5 M ATÉ 6,0 M(MÉDIA ENTRE MONTANTE E JUSANTE/UMA COMPOSIÇÃO POR TRECHO), COM ESCAVADEIRA HIDRÁULICA (1,2 M3/155 HP), LARG. MENOR QUE 1,5 M, EM SOLO DE 1A CATEGORIA, EM LOCAIS COM ALTO NÍVEL DE INTERFERÊNCIA. AF_01/2015;M3; 5,47 
001.15.151;90090;MOVT;ESCAVAÇÃO MECANIZADA DE VALA COM PROF. MAIOR QUE 4,5 M ATÉ 6,0 M(MÉDIA ENTRE MONTANTE E JUSANTE/UMA COMPOSIÇÃO POR TRECHO), COM ESCAVADEIRA HIDRÁULICA (1,2 M3/155 HP), LARG. DE 1,5 M A 2,5 M, EM SOLO DE 1A CATEGORIA, EM LOCAIS COM ALTO NÍVEL DE INTERFERÊNCIA. AF_01/2015;M3; 3,87 
001.15.152;90091;MOVT;ESCAVAÇÃO MECANIZADA DE VALA COM PROF. ATÉ 1,5 M(MÉDIA ENTRE MONTANTE E JUSANTE/UMA COMPOSIÇÃO POR TRECHO), COM ESCAVADEIRA HIDRÁULICA (0,8 M3/111 HP), LARG. DE 1,5M A 2,5 M, EM SOLO DE 1A CATEGORIA, LOCAIS COM BAIXO NÍVEL DE INTERFERÊNCIA. AF_01/2015;M3; 5,06 
001.15.153;90092;MOVT;ESCAVAÇÃO MECANIZADA DE VALA COM PROF. MAIOR QUE 1,5 M E ATÉ 3,0 M(MÉDIA ENTRE MONTANTE E JUSANTE/UMA COMPOSIÇÃO POR TRECHO), COM ESCAVADEIRA HIDRÁULICA (0,8 M3/111 HP), LARG. MENOR QUE 1,5 M, EM SOLO DE 1A CATEGORIA, LOCAIS COM BAIXO NÍVEL DE INTERFERÊNCIA. AF_01/2015;M3; 4,49 
001.15.154;90093;MOVT;ESCAVAÇÃO MECANIZADA DE VALA COM PROF. MAIOR QUE 1,5 M ATÉ 3,0 M (MÉDIA ENTRE MONTANTE E JUSANTE/UMA COMPOSIÇÃO POR TRECHO), COM ESCAVADEIRA HIDRÁULICA (0,8 M3/111 HP), LARG. DE 1,5 M A 2,5 M, EM SOLO DE 1A CATEGORIA, LOCAIS COM BAIXO NÍVEL DE INTERFERÊNCIA. AF_01/2015;M3; 3,14 
001.15.155;90094;MOVT;ESCAVAÇÃO MECANIZADA DE VALA COM PROF. MAIOR QUE 3,0 M ATÉ 4,5 M (MÉDIA ENTRE MONTANTE E JUSANTE/UMA COMPOSIÇÃO POR TRECHO), COM ESCAVADEIRA HIDRÁULICA (0,8 M3/111 HP), LARG. MENOR QUE 1,5 M, EM SOLO DE 1A CATEGORIA, LOCAIS COM BAIXO NÍVEL DE INTERFERÊNCIA. AF_01/2015;M3; 3,35 
001.15.156;90095;MOVT;ESCAVAÇÃO MECANIZADA DE VALA COM PROF. MAIOR QUE 3,0 M ATÉ 4,5 M (MÉDIA ENTRE MONTANTE E JUSANTE/UMA COMPOSIÇÃO POR TRECHO), COM ESCAVADEIRA HIDRÁULICA (1,2 M3/155 HP), LARG. DE 1,5 M A 2,5 M, EM SOLO DE 1A CATEGORIA, LOCAIS COM BAIXO NÍVEL DE INTERFERÊNCIA. AF_01/2015;M3; 2,05 
001.15.157;90096;MOVT;ESCAVAÇÃO MECANIZADA DE VALA COM PROF. MAIOR QUE 4,5 M ATÉ 6,0 M (MÉDIA ENTRE MONTANTE E JUSANTE/UMA COMPOSIÇÃO POR TRECHO), COM ESCAVADEIRA HIDRÁULICA (1,2 M3/155 HP), LARG. MENOR QUE 1,5 M, EM SOLO DE 1A CATEGORIA, LOCAIS COM BAIXO NÍVEL DE INTERFERÊNCIA. AF_01/2015;M3; 2,31 
001.15.158;90098;MOVT;ESCAVAÇÃO MECANIZADA DE VALA COM PROF. MAIOR QUE 4,5 M ATÉ 6,0 M (MÉDIA ENTRE MONTANTE E JUSANTE/UMA COMPOSIÇÃO POR TRECHO), COM ESCAVADEIRA HIDRÁULICA (1,2 M3/155 HP), LARG. DE 1,5 M A 2,5 M, EM SOLO DE 1A CATEGORIA, LOCAIS COM BAIXO NÍVEL DE INTERFERÊNCIA. AF_01/2015;M3; 1,58 
001.15.159;90099;MOVT;ESCAVAÇÃO MECANIZADA DE VALA COM PROF. ATÉ 1,5 M (MÉDIA ENTRE MONTANTE E JUSANTE/UMA COMPOSIÇÃO POR TRECHO), COM RETROESCAVADEIRA (0,26 M3/88 HP), LARG. MENOR QUE 0,8 M, EM SOLO DE 1A CATEGORIA, EM LOCAIS COM ALTO NÍVEL DE INTERFERÊNCIA. AF_01/2015;M3; 14,89 
001.15.160;90100;MOVT;ESCAVAÇÃO MECANIZADA DE VALA COM PROF. ATÉ 1,5 M (MÉDIA ENTRE MONTANTE E JUSANTE/UMA COMPOSIÇÃO POR TRECHO), COM RETROESCAVADEIRA (0,26 M3/88 HP), LARG. DE 0,8 M A 1,5 M, EM SOLO DE 1A CATEGORIA, EM LOCAIS COM ALTO NÍVEL DE INTERFERÊNCIA. AF_01/2015;M3; 12,70 
001.15.161;90101;MOVT;ESCAVAÇÃO MECANIZADA DE VALA COM PROF. MAIOR QUE 1,5 M ATÉ 3,0 M (MÉDIA ENTRE MONTANTE E JUSANTE/UMA COMPOSIÇÃO POR TRECHO), COM RETROESCAVADEIRA (0,26 M3/88 HP), LARG. MENOR QUE 0,8 M, EM SOLO DE 1A CATEGORIA, EM LOCAIS COM ALTO NÍVEL DE INTERFERÊNCIA. AF_01/2015;M3; 12,54 
001.15.162;90102;MOVT;ESCAVAÇÃO MECANIZADA DE VALA COM PROF. MAIOR QUE 1,5 M ATÉ 3,0 M (MÉDIA ENTRE MONTANTE E JUSANTE/UMA COMPOSIÇÃO POR TRECHO), COM RETROESCAVADEIRA (0,26 M3/ POTÊNCIA:88 HP), LARGURA DE 0,8 M A 1,5 M, EM SOLO DE 1A CATEGORIA, EM LOCAIS COM ALTO NÍVEL DE INTERFERÊNCIA. AF_01/2015;M3; 11,51 
001.15.163;90105;MOVT;ESCAVAÇÃO MECANIZADA DE VALA COM PROFUNDIDADE ATÉ 1,5 M (MÉDIA ENTRE MONTANTE E JUSANTE/UMA COMPOSIÇÃO POR TRECHO) COM RETROESCAVADEIRA (CAPACIDADE DA CAÇAMBA DA RETRO: 0,26 M3 / POTÊNCIA: 88 HP), LARGURA MENOR QUE 0,8 M, EM SOLO DE 1A CATEGORIA, LOCAIS COM BAIXO NÍVEL DE INTERFERÊNCIA. AF_01/2015;M3; 11,36 
001.15.164;90106;MOVT;ESCAVAÇÃO MECANIZADA DE VALA COM PROFUNDIDADE ATÉ 1,5 M (MÉDIA ENTRE MONTANTE E JUSANTE/UMA COMPOSIÇÃO POR TRECHO) COM RETROESCAVADEIRA (CAPACIDADE DA CAÇAMBA DA RETRO: 0,26 M3 / POTÊNCIA: 88 HP), LARGURA DE 0,8 M A 1,5 M, EM SOLO DE 1A CATEGORIA, LOCAIS COM BAIXO NÍVEL DE INTERFERÊNCIA. AF_01/2015;M3; 9,72 
001.15.165;90107;MOVT;ESCAVAÇÃO MECANIZADA DE VALA COM PROFUNDIDADE MAIOR QUE 1,5 M ATÉ 3,0 M, COM (MÉDIA ENTRE MONTANTE E JUSANTE/UMA COMPOSIÇÃO POR TRECHO) COM RETROESCAVADEIRA (CAPACIDADE DA CAÇAMBA DA RETRO: 0,26 M3 / POTÊNCIA: 88 HP), LARGURA MENOR QUE 0,8 M, EM SOLO DE 1A CATEGORIA, LOCAIS COM BAIXO NÍVEL DE INTERFERÊNCIA. AF_01/2015;M3; 9,58 
001.15.166;90108;MOVT;ESCAVAÇÃO MECANIZADA DE VALA COM PROFUNDIDADE MAIOR QUE 1,5 M ATÉ 3,0 M (MÉDIA ENTRE MONTANTE E JUSANTE/UMA COMPOSIÇÃO POR TRECHO) COM RETROESCAVADEIRA (CAPACIDADE DA CAÇAMBA DA RETRO: 0,26 M3 / POTÊNCIA: 88 HP), LARGURA DE 0,8 M A 1,5 M, EM SOLO DE 1A CATEGORIA, LOCAIS COM BAIXO NÍVEL DE INTERFERÊNCIA. AF_01/2015;M3; 8,72 
001.15.167;93358;MOVT;ESCAVAÇÃO MANUAL DE VALAS. AF_03/2016;M3; 46,81 
001.15.168;5719;MOVT;REATERRO APILOADO EM CAMADAS 0,20M, UTILIZANDO MATERIAL ARGILO-ARENOSO ADQUIRIDO EM JAZIDA, JÁ CONSIDERANDO UM ACRÉSCIMO DE 25% NO VOLUME DO MATERIAL ADQUIRIDO, NÃO CONSIDERANDO O TRANSPORTE ATÉ O REATERRO;M3; 46,69 
001.15.169;55835;MOVT;ATERRO INTERNO (EDIFICACOES) COMPACTADO MANUALMENTE;M3; 41,41 
001.15.170;73904/1;MOVT;ATERRO APILOADO(MANUAL) EM CAMADAS DE 20 CM COM MATERIAL DE EMPRÉSTIMO.;M3; 91,78 
001.15.171;74153/1;MOVT;ESPALHAMENTO MECANIZADO (COM MOTONIVELADORA 140 HP) MATERIAL 1A. CATEGORIA;M2; 0,21 
001.15.172;79481;MOVT;ATERRO INTERNO SEM APILOAMENTO COM TRANSPORTE EM CARRINHO DE MAO;M3; 23,66 
001.15.173;79482;MOVT;ATERRO COM AREIA COM ADENSAMENTO HIDRAULICO;M3; 43,84 
001.15.174;79483;MOVT;APILOAMENTO COM MACO DE 30KG;M2; 17,74 
001.15.175;79484;MOVT;ATERRO MECANIZADO COMPACTADO COM EMPRESTIMO DE AREIA;M3; 33,53 
001.15.176;79508/1;MOVT;FORNECIMENTO E ENCHIMENTO DE VÃO SOBRE ABÓBADA DE TÚNEL, COM PE-DRA-DE-MÃO JOGADA;M3; 144,17 
001.15.177;79508/2;MOVT;FORNECIMENTO E ENCHIMENTO DE VÃO SOBRE ABÓBADA DE TÚNEL, COM PE-DRA-DE-MÃO ARRUMADA;M3; 167,83 
001.15.178;53527;MOVT;REATERRO COMPACTADO MANUALMENTE (VALAS DE FUNDAÇÕES RESIDENCIAIS);M3; 47,33 
001.15.179;72920;MOVT;REATERRO DE VALA COM MATERIAL GRANULAR REAPROVEITADO ADENSADO E VIBRADO;M3; 14,28 
001.15.180;72921;MOVT;REATERRO DE VALA COM MATERIAL GRANULAR DE EMPRESTIMO ADENSADO E VIBRADO;M3; 44,47 
001.15.181;73964/1;MOVT;REATERRO DE  VALA/CAVA COMPACTADA A MACO EM CAMADAS DE 20CM ( EM BECOS DE ATÉ 2,50M DE LARGURA EM FAVELAS);M3; 35,49 
001.15.182;73964/2;MOVT;REATER VALA/CAVA COMPACT/MACO CAMADAS 30CM EM BECO ATE 2,50M          LARGURA EM FAVELAS;M3; 29,81 
001.15.183;73964/4;MOVT;REATERRO DE VALAS / CAVAS, COMPACTADA A MAÇO, EM CAMADAS DE ATÉ 30 CM.;M3; 24,84 
001.15.184;73964/5;MOVT;REATERRO DE VALA/CAVA SEM CONTROLE DE COMPACTAÇÃO , UTILIZANDO RETRO-ESCAVADEIRA E COMPACTACADOR VIBRATORIO COM MATERIAL REAPROVEITADO;M3; 8,65 
001.15.185;73964/6;MOVT;REATERRO DE VALA COM COMPACTAÇÃO MANUAL;M3; 35,49 
001.15.186;74015/1;MOVT;REATERRO E COMPACTACAO MECANICO DE VALA COM COMPACTADOR MANUAL TIPO SOQUETE VIBRATORIO;M3; 16,06 
001.15.187;76444/1;MOVT;COMPACTACAO MECANICA DE VALAS, SEM CONTROLE DE GC (COMPACTADOR TIPO SAPO ATE 35 KG);M3; 12,05 
001.15.188;76444/2;MOVT;COMPACTACAO MECANICA DE VALAS,C/CONTR.DO GC >= 95% DO PN(C/COMPACTADORSOLOS C/ PLACA VIBRATORIA MOTOR DIESEL/GASOLINA 7 A 10 HP);M3; 18,55 
001.15.189;79488;MOVT;REATERRO MANUAL COM APILOAMENTO MECANICO;M3; 6,59 
001.15.190;79489;MOVT;REATERRO MANUAL SEM APILOAMENTO;M3; 5,32 
001.15.191;79490;MOVT;COMPACTAÇÂO MECÂNICA DE VALA (APÓS REATERRO);M3; 1,80 
001.15.192;79510/1;MOVT;FORNECIMENTO E REATERRO DE VALA/CAVA COM PÓ-DE-PEDRA;M3; 142,75 
001.15.193;79510/2;MOVT;REATERRO DE VALAS/CAVAS COM PÓ-DE-PEDRA, INCLUSIVE MATERIAL E COMPACTAÇÃO, EM BECOS DE ATÉ 2,5M DE LARGURA, EM FAVELAS;M3; 150,09 
001.15.194;83345;MOVT;REATERRO DE VALA COM MATERIAL GRANULAR (PEDRISCO);M3; 129,35 
001.15.195;83346;MOVT;UMEDECIMENTO DE MATERIAL PARA FECHAMENTO DE VALAS.;M3; 0,73 
001.15.196;83441;MOVT;REATERRO APILOADO (MANUAL) DE VALA COM DESLOCAMENTO DE MATERIAL EM CAMADAS DE 20 CM (BECOS, FAVELAS ETC.);M3; 41,41 
001.15.197;93359;MOVT;REATERRO MANUAL DE VALAS (M3). AF_03/2016;M3; 18,63 
001.15.198;72838;MOVT;TRANSPORTE COMERCIAL COM CAMINHAO CARROCERIA 9 T, RODOVIA EM LEITO NATURAL;TXKM; 0,71 
001.15.199;72839;MOVT;TRANSPORTE COMERCIAL COM CAMINHAO CARROCERIA 9 T, RODOVIA COM REVESTIMENTO PRIMARIO;TXKM; 0,57 
001.15.200;72840;MOVT;TRANSPORTE COMERCIAL COM CAMINHAO CARROCERIA 9 T, RODOVIA PAVIMENTADA;TXKM; 0,48 
001.15.201;72841;MOVT;TRANSPORTE COMERCIAL COM CAMINHAO BASCULANTE 6 M3, RODOVIA EM LEITO NATURAL;TXKM; 0,91 
001.15.202;72842;MOVT;TRANSPORTE COMERCIAL COM CAMINHAO BASCULANTE 6 M3, RODOVIA COM REVESTIMENTO PRIMARIO;TXKM; 0,73 
001.15.203;72843;MOVT;TRANSPORTE COMERCIAL COM CAMINHAO BASCULANTE 6 M3, RODOVIA PAVIMENTADA;TXKM; 0,61 
001.15.204;72844;MOVT;CARGA, MANOBRAS E DESCARGA DE AREIA, BRITA, PEDRA DE MAO E SOLOS COM CAMINHAO BASCULANTE 6 M3 (DESCARGA LIVRE);T; 0,63 
001.15.205;72845;MOVT;CARGA, MANOBRAS E DESCARGA DE BRITA PARA TRATAMENTOS SUPERFICIAIS, COM CAMINHAO BASCULANTE 6 M3;T; 3,81 
001.15.206;72846;MOVT;CARGA, MANOBRAS E DESCARGA DE MISTURA BETUMINOSA A QUENTE, COM CAMINHAO BASCULANTE 6 M3;T; 3,15 
001.15.207;72847;MOVT;CARGA, MANOBRAS E DESCARGA DE MISTURA BETUMINOSA A FRIO, COM CAMINHAO BASCULANTE 6 M3;T; 6,79 
001.15.208;72848;MOVT;CARGA, MANOBRAS E DESCARGA DE BRITA PARA BASE DE MACADAME, COM CAMINHAO BASCULANTE 6 M3;T; 1,69 
001.15.209;72849;MOVT;CARGA, MANOBRAS E DESCARGA DE MISTURAS DE SOLOS E AGREGADOS (BASES ESTABILIZADAS EM USINA) COM CAMINHAO BASCULANTE 6 M3;T; 2,17 
001.15.210;72850;MOVT;CARGA, MANOBRAS E DESCARGA DE MATERIAIS DIVERSOS, COM CAMINHAO CARROCERIA 9T (CARGA E DESCARGA MANUAIS);T; 9,01 
001.15.211;72851;MOVT;TRANSPORTE LOCAL COM CAMINHAO BASCULANTE 6 M3, RODOVIA EM LEITO NATURAL, DMT ATE 200 M;M3; 3,09 
